fecha,PRECIP_mm,EVAP_mm,TMAX_c,TMIN_c,almacenamiento_hm3
21/08/2012,9.9,4.11,26,18.5,4145.14
22/08/2012,1.1,5.1,25,18,4145.14
23/08/2012,17.2,3.58,24.5,18.5,4145.14
24/08/2012,4.9,3.2,25.5,18,4155.51
25/08/2012,46,6.56,26.5,19,4155.51
26/08/2012,4.7,4.04,24,16.5,4165.886
27/08/2012,0,6.21,24.5,17,4165.89
28/08/2012,0,4.99,25.5,18,4176.26
29/08/2012,0.6,5.04,26.5,18.5,4186.63
30/08/2012,2.1,5.5,29,18,4186.63
31/08/2012,29.6,4.55,26,18.5,4197.006
01/09/2012,5.5,4.44,35,18,4207.379
02/09/2012,0.4,3.81,25.5,18.5,4217.752
03/09/2012,10.2,4.25,26.5,18.5,4217.752
04/09/2012,0,4.37,25.5,17,4228.42
05/09/2012,0,5.09,27,17.5,4228.42
06/09/2012,0,4.39,26,18,4228.42
07/09/2012,0,4.32,27,18.5,4228.421
08/09/2012,6,3.81,25,19,4228.42
09/09/2012,0,4.87,25.5,18.5,4239.089
10/09/2012,3.2,5.11,25,18,4239.089
11/09/2012,0.2,4.97,26,17.5,4239.09
12/09/2012,0.5,3.82,25,18,4249.758
13/09/2012,0,5.94,26.5,18.5,4249.758
14/09/2012,0,5.66,27,18,4249.758
15/09/2012,0,5.25,25,18,4249.758
16/09/2012,0,4.96,26,18.5,4249.758
17/09/2012,0,5.22,26.5,19,4249.758
18/09/2012,0,5.32,26,18.5,4249.758
19/09/2012,0,5.64,25,18,4239.089
20/09/2012,0,5.31,25.5,17.5,4239.089
21/09/2012,0,6.28,26,17,4239.089
22/09/2012,0,3.95,25,17.5,4239.089
23/09/2012,0,5.09,25.5,18,4239.089
24/09/2012,0,5.62,26.5,17.5,4239.089
25/09/2012,0,4.57,25,17,4228.421
26/09/2012,0,5.43,25.5,18,4228.421
27/09/2012,0,6.03,26,18.5,4228.421
28/09/2012,0,5.01,25.5,19,4228.421
29/09/2012,0,3.35,24.5,19.5,4217.752
30/09/2012,0,4.69,28,19,4217.752
01/10/2012,0,6.18,27,18.5,4217.752
02/10/2012,0,5.61,26,18,4207.379
03/10/2012,0,6.67,24,17.5,4207.379
04/10/2012,0,6,27,16.5,4197.006
05/10/2012,0,5.74,26.5,16,4197.006
06/10/2012,0,4.42,25,15,4186.632
07/10/2012,0,4.62,26,15.5,4186.632
08/10/2012,0,5.2,25.5,16,4176.259
09/10/2012,0,3.77,27,17,4165.886
10/10/2012,0,5.17,28.5,18,4165.886
11/10/2012,0,5.15,28,18.5,4155.513
12/10/2012,1.3,5.78,27.5,19,4145.14
13/10/2012,0.5,4.83,26,18.5,4145.14
14/10/2012,1.2,4.43,28,18,4134.77
15/10/2012,0,4.62,25,17.5,4124.393
16/10/2012,0,5.79,28.5,18,4124.393
17/10/2012,0,4.83,27,17.5,4114.02
18/10/2012,0,3.61,28,17.5,4114.02
19/10/2012,2.3,5.63,29,17,4114.02
20/10/2012,0,4.26,27,18,4093.274
21/10/2012,0,4.29,27.5,18.5,4082.901
22/10/2012,0,4.7,25.5,19,4072.527
23/10/2012,0,5.35,27,18.5,4072.527
24/10/2012,0,4.88,26,17.5,4062.15
25/10/2012,0,3.5,26.5,17.5,4051.78
26/10/2012,0,5.6,27,18,4051.78
27/10/2012,0,5.29,25.5,18.5,4041.408
28/10/2012,0.8,3.59,26.5,18.5,4031.035
29/10/2012,0,3.97,26,17,4031.035
30/10/2012,0,4.75,25,16,4020.66
31/10/2012,0,5.29,26,15.5,4020.66
01/11/2012,0,4.5,24,16,4010.288
02/11/2012,0,4.73,24.5,15,4010.288
03/11/2012,5.9,0.97,20,16,3999.92
04/11/2012,2.2,1.11,18,15,3999.92
05/11/2012,0,3.3,20,16,3999.92
06/11/2012,0,4.29,23.5,15,3989.54
07/11/2012,0,4.7,24,14.5,3989.54
08/11/2012,0,4.12,23,14,3989.54
09/11/2012,0,4.32,24.5,14.5,3979.17
10/11/2012,0,3.85,25,15.5,3979.17
11/11/2012,0,3.86,26,15,3979.17
12/11/2012,0,4.82,25.5,16,3968.796
13/11/2012,0,3.7,24.5,15.5,3968.796
14/11/2012,0,3.61,24,15,3968.796
15/11/2012,0,3.84,25.5,15.5,3958.42
16/11/2012,0,3.98,24.5,16,3958.42
17/11/2012,0,4.25,24,15.5,3948.05
18/11/2012,0,3.98,25,16,3948.05
19/11/2012,0,4.29,26.5,15,3948.05
20/11/2012,0,5.95,26,16,3937.676
21/11/2012,0,3.27,23.5,15.5,3937.676
22/11/2012,0,3.57,24,15,3937.676
23/11/2012,0,2.84,22,15.5,3927.3
24/11/2012,0,4.94,24,16.5,3927.3
25/11/2012,0,3.78,24.5,13.5,3927.3
26/11/2012,0,3.27,24,13,3916.93
27/11/2012,0,4.25,24.5,14,3916.93
28/11/2012,0,3.88,23,15,3916.93
29/11/2012,0,3.89,24,14.5,3906.56
30/11/2012,0,3.75,25,15.5,3906.56
01/12/2012,0,4.09,24.5,16,3906.56
02/12/2012,0,4.01,24,15.5,3896.18
03/12/2012,0,3.58,23.5,16,3896.18
04/12/2012,0,4.41,25.5,15,3896.18
05/12/2012,0,4.09,25,16,3885.81
06/12/2012,0,3.72,24.5,15.5,3885.81
07/12/2012,0,3.52,24,15,3885.81
08/12/2012,0,2.92,23.5,14,3875.44
09/12/2012,0,4.21,25,13.5,3875.44
10/12/2012,0,2.4,23,13,3875.44
11/12/2012,0,3.21,23.5,13.5,3865.06
12/12/2012,0,3.13,23,13,3865.06
13/12/2012,0,4.53,22.5,14,3865.06
14/12/2012,0,4.45,24.5,14.5,3865.06
15/12/2012,0,3.63,25,14,3854.69
16/12/2012,0,3.41,26,14.5,3854.69
17/12/2012,0,4.24,24,14.5,3854.69
18/12/2012,0,3.62,23,14,3844.32
19/12/2012,0,4.3,27,13.5,3844.32
20/12/2012,0,3.96,25,14,3844.32
21/12/2012,0,4.13,21,13,3833.94
22/12/2012,0,3.76,23,13,3833.94
23/12/2012,0,3.69,24,13.5,3823.57
24/12/2012,0,3.65,24.5,13,3823.57
25/12/2012,0,3.87,24,13.5,3813.2
26/12/2012,0,2.79,23,13,3813.2
27/12/2012,0,4.53,25,13.5,3802.82
28/12/2012,0,3.52,23.5,13,3802.82
29/12/2012,0,4.18,23,12.5,3792.45
30/12/2012,0,3.11,22.5,13.5,3792.45
31/12/2012,14.3,1.52,19,14.5,3782.08
01/01/2013,22.2,2.49,18,14,3782.08
02/01/2013,14.8,0.94,20,13.5,3782.08
03/01/2013,0,2.55,21.5,12.5,3782.08
04/01/2013,0,2.85,22,11.5,3782.08
05/01/2013,0,3.37,23.5,13.5,3782.08
06/01/2013,0,2.3,24.5,13,3771.71
07/01/2013,0,4.98,22.5,13,3771.71
08/01/2013,0,2.87,23.5,14,3771.71
09/01/2013,0,5.05,25.5,15,3761.33
10/01/2013,0,3.27,22,14.5,3761.33
11/01/2013,0,3.38,23,13,3761.33
12/01/2013,0,4.97,24,14,3750.96
13/01/2013,0,3.29,26.5,14.5,3750.96
14/01/2013,0,4.69,27.5,14,3750.96
15/01/2013,0,4.01,26,14.5,3740.59
16/01/2013,0,5.79,24,15,3740.59
17/01/2013,0,4.51,21,14.5,3740.59
18/01/2013,0,3.59,20,12,3730.21
19/01/2013,0,3.81,22,11.5,3730.21
20/01/2013,0,1.88,19,13,3730.21
21/01/2013,0,3.03,23.5,14.5,3719.84
22/01/2013,0,4.94,23,13,3719.84
23/01/2013,0,3.02,21,13.5,3719.84
24/01/2013,0,4.02,24,13,3709.47
25/01/2013,0,4.34,23.5,12.5,3709.47
26/01/2013,0,4.16,24,13,3699.09
27/01/2013,0,3.77,24.5,13.5,3699.09
28/01/2013,0,3.87,25,14.5,3699.09
29/01/2013,0,5.35,27,13.5,3689.14
30/01/2013,0,4.7,24,13,3689.14
31/01/2013,0,4.42,24.5,13.5,3679.18
01/02/2013,0,4.49,26,14,3679.18
02/02/2013,0,4.91,27,14.5,3669.22
03/02/2013,0,4.71,25,14,3669.22
04/02/2013,0,6,27,15,3659.26
05/02/2013,0,4.62,27.5,14.5,3659.26
06/02/2013,0,5.77,26.5,15,3649.3
07/02/2013,0,3.99,27,14,3649.3
08/02/2013,0,4.02,26,14.5,3649.3
09/02/2013,0,4.86,25.5,15,3639.35
10/02/2013,0,7.48,28,15.5,3639.35
11/02/2013,0,4.46,25.5,14.5,3629.39
12/02/2013,0,5.41,28.5,14,3629.39
13/02/2013,0,5.62,29,15,3629.39
14/02/2013,0,6.09,29.5,14,3619.43
15/02/2013,0,5.15,26.5,13.5,3619.43
16/02/2013,0,4.93,25,14,3609.48
17/02/2013,0,5.19,25.5,14.5,3609.48
18/02/2013,0,5.8,28.5,14,3599.52
19/02/2013,0,5.21,28,14.5,3589.56
20/02/2013,0,5.2,27.5,15,3589.56
21/02/2013,0,6.43,29,16,3579.6
22/02/2013,0,5.44,28.5,15.5,3569.65
23/02/2013,0,5.37,28,14.5,3569.65
24/02/2013,0,4.98,29,14,3559.69
25/02/2013,0,5.92,28,15,3549.73
26/02/2013,0,6.01,30,14.5,3539.77
27/02/2013,0,6.54,25.5,15,3529.815
28/02/2013,0,5.22,28,15.5,3519.86
01/03/2013,0,8.02,24.5,16,3509.9
02/03/2013,0,9.58,22,14.5,3499.94
03/03/2013,0,6.12,22.5,12,3489.99
04/03/2013,0,5.2,24.5,9,3480.03
05/03/2013,0,5.22,26.5,11,3480.03
06/03/2013,0,6.29,26,13,3470.07
07/03/2013,0,6.25,29,14,3460.11
08/03/2013,0,5.21,27.5,15,3460.11
09/03/2013,0,5.31,32,16,3450.16
10/03/2013,0,5.74,29,15.5,3440.2
11/03/2013,0,7.45,28,14.5,3440.2
12/03/2013,0,3.9,28.5,14,3430.24
13/03/2013,0,4.46,23,14.5,3420.28
14/03/2013,0,3.24,18,15.5,3420.28
15/03/2013,0,3.25,19,15,3410.32
16/03/2013,0,4.71,19.5,13,3400.37
17/03/2013,0,6.36,25,12.5,3400.37
18/03/2013,0,5.73,26,13,3390.41
19/03/2013,0,6.28,26.5,13.5,3380.45
20/03/2013,0,4.34,25.5,14,3370.5
21/03/2013,0,6.83,29,15,3370.5
22/03/2013,0,7.96,28.5,16,3360.54
23/03/2013,0,7.19,30,15,3350.58
24/03/2013,0,6.57,26.5,15,3350.58
25/03/2013,0,7.05,29.5,15.5,3340.62
26/03/2013,0,6.54,27,16,3330.67
27/03/2013,0,6.66,27,16.5,3320.71
28/03/2013,0,7.15,29,16,3320.71
29/03/2013,0,7.85,28.5,16.5,3310.75
30/03/2013,0,7.57,30,17,3300.79
31/03/2013,0,7.21,31,16,3290.83
01/04/2013,0,8.45,31.5,16,3280.88
02/04/2013,0,6.91,33,16.5,3280.88
03/04/2013,0,7.56,32.5,16.5,3270.92
04/04/2013,0,7.43,28,16,3260.96
05/04/2013,0,6.68,28,16.5,3260.96
06/04/2013,0,7.3,32.5,17,3251.05
07/04/2013,0,7.4,32,17.5,3241.05
08/04/2013,0,7.78,33,17,3231.09
09/04/2013,0,7.72,30.5,16.5,3221.13
10/04/2013,0,6.02,29,16,3211.18
11/04/2013,0,6.61,31,15.5,3201.22
12/04/2013,0,8.65,29,16,3191.69
13/04/2013,0,8.44,30.5,15,3182.16
14/04/2013,0,7.3,31.5,14,3172.63
15/04/2013,0,6.17,29,14.5,3163.09
16/04/2013,0,6.8,30,15.5,3163.09
17/04/2013,0,7.2,31,16.5,3153.56
18/04/2013,0,8.79,30.5,17.5,3144.03
19/04/2013,0,8.17,30,18,3134.5
20/04/2013,0,7.9,30.5,17.5,3124.97
21/04/2013,0,7.92,32,17,3124.97
22/04/2013,0,7.64,31,17.5,3115.44
23/04/2013,0,7.27,32.5,18,3105.91
24/04/2013,0,7.59,30.5,18.5,3096.38
25/04/2013,0,5.73,33,18,3086.85
26/04/2013,0,5.96,30.5,19.5,3077.32
27/04/2013,0,7.68,33,19,3077.32
28/04/2013,0,7.78,31,18,3067.79
29/04/2013,0,7.61,32.5,17,3058.26
30/04/2013,0,7.03,31,15.5,3048.73
01/05/2013,0,7.43,30.5,16,3039.2
02/05/2013,0,8.26,30,17.5,3029.67
03/05/2013,0,6.86,30,17,3029.67
04/05/2013,0,8.63,30,17.5,3020.14
05/05/2013,0,7.9,29,15.5,3010.61
06/05/2013,0,7.63,30.5,16,3001.08
07/05/2013,0,7.36,32,17,2991.55
08/05/2013,0,7.66,31,17.5,2982.02
09/05/2013,0,6.24,30,16.5,2972.49
10/05/2013,0,6.49,33.5,17.5,2972.49
11/05/2013,0,6.57,28.5,18,2962.96
12/05/2013,0,4.55,29.5,17.5,2953.42
13/05/2013,0,7.82,28.5,17.5,2943.89
14/05/2013,0,4.78,27.5,19,2934.36
15/05/2013,0,5.95,29,18,2934.36
16/05/2013,0,6.79,31.5,18.5,2924.83
17/05/2013,0,7.16,32,19,2915.3
18/05/2013,0,7.15,31.5,19.5,2905.72
19/05/2013,0,7.48,33,19,2896.24
20/05/2013,0,7.47,32.5,20,2886.71
21/05/2013,0,7.08,32,19.5,2886.71
22/05/2013,0,7.15,33,18.5,2877.18
23/05/2013,0,7.19,31,19,2867.65
24/05/2013,2.6,4.5,29,19,2858.12
25/05/2013,30.2,5.68,28.5,18,2858.12
26/05/2013,21.3,4.12,28,16.5,2858.12
27/05/2013,0,6.23,28.5,16,2858.12
28/05/2013,0,7.18,31,17.5,2858.12
29/05/2013,0,7.29,30.5,18,2848.59
30/05/2013,0,8.11,31,18.5,2848.59
31/05/2013,0,6.87,32,18,2839.06
01/06/2013,0,7.85,33,18.5,2839.06
02/06/2013,0,7.33,33.5,19.5,2829.53
03/06/2013,0,6.15,31.5,20,2829.53
04/06/2013,0,6.7,31,19.5,2820
05/06/2013,0,6.35,30.5,20,2820
06/06/2013,0,6.94,32,19.5,2810.47
07/06/2013,1.3,6.8,30.5,20.5,2810.47
08/06/2013,4.1,5.16,31.5,20,2800.94
09/06/2013,15.7,6.05,30.5,19,2800.94
10/06/2013,3.1,5.8,27.5,18,2800.94
11/06/2013,4.1,4.94,28,18.5,2800.94
12/06/2013,25.1,3.12,28.5,18,2800.94
13/06/2013,41.6,4.11,26,17,2800.94
14/06/2013,0,6.94,29.5,17.5,2810.47
15/06/2013,13.5,5.73,29,19,2810.47
16/06/2013,0,4.31,27,17.5,2820
17/06/2013,0.7,5.23,29,18,2829.53
18/06/2013,21.5,5.71,28,19,2829.53
19/06/2013,0,5.27,28.5,18,2839.06
20/06/2013,0,6.68,29,18.5,2848.59
21/06/2013,4.9,3.68,25.5,19.5,2848.59
22/06/2013,4.8,2.7,25,18,2858.12
23/06/2013,3.2,3.37,25.5,17.5,2867.65
24/06/2013,2.2,3.32,26,18,2867.65
25/06/2013,0.9,2.46,25,18.5,2877.18
26/06/2013,8.1,4.71,27,18,2877.18
27/06/2013,2.1,4.69,26.5,17,2877.18
28/06/2013,0.2,5.4,27,17.5,2877.18
29/06/2013,0,5.66,27.5,17,2886.71
30/06/2013,0,6.23,28,18,2886.71
01/07/2013,0,5.82,27.5,18,2886.71
02/07/2013,0,5.83,28,18.5,2886.71
03/07/2013,5.7,6.16,28.5,19,2886.71
04/07/2013,18.1,4.35,26.5,18,2886.71
05/07/2013,4.5,4.12,25.5,17.5,2886.71
06/07/2013,1.1,2.42,24,18,2896.24
07/07/2013,2.6,4.18,25,17.5,2896.24
08/07/2013,16.4,4.64,27,17,2896.24
09/07/2013,0,5.11,26,16.5,2896.24
10/07/2013,11.7,3.98,25.5,17.5,2896.24
11/07/2013,0,4.59,25,17,2905.77
12/07/2013,25.2,3.57,25,18,2905.77
13/07/2013,0,4.99,26,17.5,2915.3
14/07/2013,0,5.21,27,18,2915.3
15/07/2013,4.4,5.38,28,18.5,2924.83
16/07/2013,26.8,3.19,25,17,2934.36
17/07/2013,9.6,5.26,26,16.5,2943.89
18/07/2013,23.3,4.13,25.5,17,2953.42
19/07/2013,2.2,4.32,26,17.5,2962.96
20/07/2013,11.9,4.82,25.5,17.5,2962.96
21/07/2013,2.9,3.19,25.5,16.5,2972.49
22/07/2013,18.3,4.83,27,18,2982.02
23/07/2013,0.01,3.78,26,17.5,2991.55
24/07/2013,16,4.15,26.5,17,3010.61
25/07/2013,0,3.81,25.5,17,3029.67
26/07/2013,0,4.97,27,17.5,3048.73
27/07/2013,0,5.32,28.5,18,3067.79
28/07/2013,0,6.3,28,18.5,3086.85
29/07/2013,0,5.37,27,18,3096.38
30/07/2013,0,5.11,27.5,19,3115.44
31/07/2013,3.3,3.94,26,19.5,3124.97
01/08/2013,16.4,3.56,25.5,19,3144.03
02/08/2013,0.1,4.77,27,18.5,3153.56
03/08/2013,12.2,5.72,28,19,3163.09
04/08/2013,0.2,4.38,26,17.5,3163.09
05/08/2013,0,5.54,27,18,3172.63
06/08/2013,0,4.38,27.5,19,3172.63
07/08/2013,0,4.88,28,18.5,3172.63
08/08/2013,21.4,4.52,28.5,19,3172.63
09/08/2013,7.1,5.12,27,17,3172.63
10/08/2013,0,4.96,26.5,16,3172.63
11/08/2013,0.6,3.58,24.5,16.5,3172.63
12/08/2013,0,5.38,26,18,3182.16
13/08/2013,0,5.12,27,17.5,3182.16
14/08/2013,0,6,26.5,18,3182.16
15/08/2013,0.1,4.4,26,19,3182.16
16/08/2013,0,5.26,27,18.5,3182.16
17/08/2013,0,6.58,27.5,18,3172.63
18/08/2013,0,6.27,27,19,3172.63
19/08/2013,0,6.03,26.5,18.5,3163.09
20/08/2013,3.6,4.23,27,18,3163.09
21/08/2013,4.9,2,24,18.5,3153.56
22/08/2013,2.3,2.97,25,17.5,3153.56
23/08/2013,1.4,4.79,26,18,3153.56
24/08/2013,14.8,5,27,17,3144.03
25/08/2013,0,5.49,27.5,16.5,3144.03
26/08/2013,9.4,4.15,25,17,3144.03
27/08/2013,1.8,3.18,24.5,18,3144.03
28/08/2013,1.9,4.19,26,18.5,3144.03
29/08/2013,0,4.2,26.5,17.5,3144.03
30/08/2013,0,5.42,26,17,3134.5
31/08/2013,0,5.17,27,18,3134.5
01/09/2013,0,4.98,27.5,18.5,3124.97
02/09/2013,0.01,5.1,26.5,18,3124.97
03/09/2013,15.4,4.76,25,18.5,3115.44
04/09/2013,2.7,1.12,23,17,3115.44
05/09/2013,2.5,1.11,24.5,17.5,3115.44
06/09/2013,11.7,4.77,26.5,18.5,3115.44
07/09/2013,42.3,4.1,25.5,17,3115.44
08/09/2013,2.8,2.8,25,17,3115.44
09/09/2013,0,4.7,26.5,17.5,3115.44
10/09/2013,4.1,5.76,27,18,3124.97
11/09/2013,0.6,4.91,27.5,17.5,3153.56
12/09/2013,0,6.91,27,18,3172.63
13/09/2013,0,5.85,26,18.5,3191.69
14/09/2013,2.2,4.31,25.5,18,3201.22
15/09/2013,46.6,0.88,20,17.5,3211.18
16/09/2013,8.9,0.3,21,17,3231.09
17/09/2013,0.9,2.64,24.5,18,3260.96
18/09/2013,1.1,4.83,26.5,17,3280.88
19/09/2013,1.5,5.56,26,18,3290.83
20/09/2013,0,4.96,27,18.5,3300.79
21/09/2013,0,1.49,24,19,3310.75
22/09/2013,0,4.77,26,18.5,3320.71
23/09/2013,3.2,5.13,26.5,19,3340.62
24/09/2013,9.1,3.32,25,19.5,3370.5
25/09/2013,0,6.07,27,18,3400.37
26/09/2013,0,5.54,27.5,18.5,3430.24
27/09/2013,0,4.28,24,19,3460.11
28/09/2013,0,5.17,27,18.5,3489.99
29/09/2013,0,5.09,26.5,18,3519.858
30/09/2013,0,4.5,27,18.5,3549.73
01/10/2013,0,4.46,27.5,18,3569.65
02/10/2013,0,5.04,27,18.5,3579.6
03/10/2013,0,5.12,26.5,18,3589.56
04/10/2013,0,4.72,27.5,19,3599.52
05/10/2013,0,5.11,27,18.5,3609.48
06/10/2013,0,4.89,28,19,3619.43
07/10/2013,5.4,4.1,26,19.5,3619.43
08/10/2013,0,3.63,25,18,3629.39
09/10/2013,0,4.77,26.5,17.5,3629.39
10/10/2013,0,4.54,27,17,3639.35
11/10/2013,5.6,3.13,25,17.5,3639.35
12/10/2013,0,4.61,26.5,18,3649.3
13/10/2013,0,3.79,26,18,3659.26
14/10/2013,0,4.73,27,18.5,3669.22
15/10/2013,0,4.38,27.5,18,3679.18
16/10/2013,0,3.76,26,18.5,3689.14
17/10/2013,0.3,2.96,26.5,18,3689.14
18/10/2013,0,4.46,27,18.5,3699.09
19/10/2013,2.8,4.4,27.5,17.5,3699.09
20/10/2013,0,3.86,25,17,3699.09
21/10/2013,0,4.22,26,17,3709.47
22/10/2013,0,4.2,25.5,17,3709.47
23/10/2013,0,5.37,23.5,16,3709.47
24/10/2013,0,5.53,26,15,3709.47
25/10/2013,0,4.12,24,14.5,3709.47
26/10/2013,0,3.85,26.5,14,3699.09
27/10/2013,0,3.92,25.5,14,3699.09
28/10/2013,12.7,4.94,25,15.5,3699.09
29/10/2013,1.6,4.18,26,16.5,3699.09
30/10/2013,0,3.46,25.5,17,3699.09
31/10/2013,0,4.01,25,16.5,3699.09
01/11/2013,0,4.17,27,17,3699.09
02/11/2013,2.4,4.97,27.5,17.5,3699.09
03/11/2013,0,4.53,24.5,16.5,3709.47
04/11/2013,0.6,4.4,25.5,17,3709.47
05/11/2013,0,3.59,27,17.5,3709.47
06/11/2013,6.9,4.28,24.5,17,3709.47
07/11/2013,1.2,1.94,22.5,16,3719.84
08/11/2013,0,3.71,22,16,3719.84
09/11/2013,0,2.74,25,15.5,3719.84
10/11/2013,0,4.46,25.5,16,3719.84
11/11/2013,0,4.41,25,15,3730.21
12/11/2013,0.8,5.24,26,15,3730.21
13/11/2013,13.2,1.81,16,15.5,3730.21
14/11/2013,0,2.12,18,11,3730.21
15/11/2013,0,0.66,20.5,12,3740.59
16/11/2013,1.2,0.77,20,15,3740.59
17/11/2013,0,3.05,20.5,14.5,3740.59
18/11/2013,0,3.68,21,14,3740.59
19/11/2013,0,3.48,25.5,14.5,3750.96
20/11/2013,0.8,3.12,25,16,3750.96
21/11/2013,0,3.3,24.5,15.5,3750.96
22/11/2013,0,2.46,25,15,3750.96
23/11/2013,0,2.61,24.5,15.5,3750.96
24/11/2013,2.5,2.15,22.5,16,3750.96
25/11/2013,0,3.2,24.5,15.5,3750.96
26/11/2013,0,5.03,24,14.5,3750.96
27/11/2013,0,4.12,22,14,3750.96
28/11/2013,0,3.64,23.5,12,3740.59
29/11/2013,0,4.31,25,13,3740.59
30/11/2013,0,3.26,20.5,11.5,3740.59
01/12/2013,0,3.95,24,11.5,3740.59
02/12/2013,0,3.36,24.5,13,3730.21
03/12/2013,0,4.22,26,13,3730.21
04/12/2013,0,3.7,24.5,14,3719.84
05/12/2013,0,3.77,25,13.5,3719.84
06/12/2013,0,4.18,25.5,13,3709.47
07/12/2013,0,3.18,25,13.5,3709.47
08/12/2013,0,3.11,24,14,3709.47
09/12/2013,0,3.47,25,14.5,3699.09
10/12/2013,0,3.74,25.5,14,3699.09
11/12/2013,0,4.15,24,14.5,3699.09
12/12/2013,0,3.99,26,14,3689.14
13/12/2013,0,3.51,23,13.5,3689.14
14/12/2013,0,2.85,23.5,14,3689.14
15/12/2013,0,3.83,24,14.5,3679.18
16/12/2013,0,3.73,25,15,3679.18
17/12/2013,0,3.96,24,14.5,3679.18
18/12/2013,0,5.65,23,14,3669.22
19/12/2013,0,3.06,23.5,14.5,3669.22
20/12/2013,7.9,2.4,22,14,3669.22
21/12/2013,0,3.69,26,14.5,3659.26
22/12/2013,0,3.53,23.5,14,3659.26
23/12/2013,0,3.82,23,13,3649.3
24/12/2013,0,1.75,16,14,3649.3
25/12/2013,2.2,1.99,20.5,12,3649.3
26/12/2013,18.4,2.46,17,11,3639.35
27/12/2013,34.3,0.18,13.5,12,3639.35
28/12/2013,2.8,0.41,15,10,3639.35
29/12/2013,0.2,1.57,19.5,10.5,3639.35
30/12/2013,3.5,0.21,17,12,3639.35
31/12/2013,1.2,0.31,16.5,13,3649.3
01/01/2014,0,2.46,19.5,12.5,3649.3
02/01/2014,0,4.1,23,12,3649.3
03/01/2014,0,3.24,20,11.5,3649.3
04/01/2014,0,3.04,21,10,3649.3
05/01/2014,0,2.72,20.5,11.5,3649.3
06/01/2014,0,3.63,20,12,3649.3
07/01/2014,0,3.37,19.5,12.5,3649.3
08/01/2014,0,3.57,22,12,3639.35
09/01/2014,0,3.69,22.5,11.5,3639.35
10/01/2014,0,3.95,22,11,3639.35
11/01/2014,0,2.68,21.5,12,3639.35
12/01/2014,0,2.11,21,13,3639.35
13/01/2014,0,4.06,22.5,12.5,3639.35
14/01/2014,0,3.79,21,11.5,3639.35
15/01/2014,0,4.94,21.5,12,3629.39
16/01/2014,0,3.2,19,11,3629.39
17/01/2014,0,4.12,22,10,3629.39
18/01/2014,0,3.66,20.5,10.5,3629.39
19/01/2014,0,3.22,22,11,3629.39
20/01/2014,0,3.77,22.5,12.5,3629.39
21/01/2014,0,4.95,25,13,3619.43
22/01/2014,0,3.9,21.5,12,3619.43
23/01/2014,0,3.11,23.5,12.5,3619.43
24/01/2014,0,3.89,23,13.5,3619.43
25/01/2014,0,3.67,24.5,14,3619.43
26/01/2014,0,4.01,25,14.5,3609.48
27/01/2014,0,4.13,26,14,3609.48
28/01/2014,0,4.89,26.5,13.5,3609.48
29/01/2014,0,5.07,24,13,3609.48
30/01/2014,0,4.11,23.5,12.5,3599.52
31/01/2014,0,3.49,23,13,3599.52
01/02/2014,0,3.8,27,13.5,3599.52
02/02/2014,0,4.41,24.5,13,3599.52
03/02/2014,0,3.83,24,12.5,3589.56
04/02/2014,0,4.32,26,13.5,3589.56
05/02/2014,0,4.11,25,14,3589.56
06/02/2014,0,4.54,24.5,14.5,3579.6
07/02/2014,0,4.42,27,14,3579.6
08/02/2014,0,4.3,25.5,14.5,3579.6
09/02/2014,0,4.68,26.5,14,3569.65
10/02/2014,0,4.01,26,12.5,3569.65
11/02/2014,0,5.65,29.5,15,3569.65
12/02/2014,0,5.3,24,14.5,3559.69
13/02/2014,0,5.21,25,13.5,3559.69
14/02/2014,0,5.28,26,14.5,3559.69
15/02/2014,0,5.55,25.5,15,3549.73
16/02/2014,0,5.65,27,15.5,3549.73
17/02/2014,0,5.47,26.5,14.5,3549.73
18/02/2014,0,4.85,26,15,3539.77
19/02/2014,0,5.46,27.5,15.5,3539.77
20/02/2014,0,5.77,28,15,3539.77
21/02/2014,0,4.53,25.5,14.5,3529.81
22/02/2014,0,5.76,26.5,15,3529.81
23/02/2014,0,5.1,25,16,3529.81
24/02/2014,0,5.35,27,15,3519.86
25/02/2014,0,4.1,25.5,15.5,3519.86
26/02/2014,0,4.1,25.5,15.5,3509.9
27/02/2014,0,6.2,27,14.5,3509.9
28/02/2014,0,6.46,27.5,15,3499.94
01/03/2014,0,5.27,25.5,15,3499.94
02/03/2014,0,5.62,27,15,3489.99
03/03/2014,0,6.34,27.5,16,3480.03
04/03/2014,0,5.18,30,15.5,3480.03
05/03/2014,0,8.91,30,14.5,3470.07
06/03/2014,0,6.02,26,15,3460.11
07/03/2014,0,6.48,29,14.5,3450.16
08/03/2014,0,6.92,29.5,15,3440.2
09/03/2014,0,5.09,27.5,15,3430.24
10/03/2014,0,6.46,27,14.5,3420.28
11/03/2014,0,6.17,30,14,3410.32
12/03/2014,0,6.85,26.5,13,3400.37
13/03/2014,0,6.96,26,13.5,3390.41
14/03/2014,0,6.61,30,14.5,3380.45
15/03/2014,0,6.67,31,14.5,3370.5
16/03/2014,0,9.53,30.5,14.5,3360.54
17/03/2014,0,6.75,23,11.5,3350.58
18/03/2014,0,7.23,29,11.5,3340.62
19/03/2014,0,5.83,28,15,3330.67
20/03/2014,0,5.69,27,15.5,3320.71
21/03/2014,0,4.38,29,15.5,3310.75
22/03/2014,0,7.35,31.5,17,3310.75
